overdue_ratio,avg_delay_days,pending_ratio,payment_frequency,neighbor_avg_risk,centrality_score,stress_velocity,contagion_score,is_stressed
0.504667,61.4098,0.449419,1,64.6522,0.906646,0.055247999999999964,58.616658521199994,1
0.398061,25.0805,0.460556,2,65.7406,0.311729,-0.06249500000000002,20.4932514974,0
0.359081,39.9706,0.548639,2,73.394,0.726889,-0.189558,53.349291266,1
0.374488,14.9791,0.232336,10,20.0028,0.129621,0.142152,2.5927829387999997,1
0.052013,12.3612,0.287104,11,25.8784,0.037614,-0.23509100000000002,0.9733901376,0
0.086596,2.2337,0.038051,14,23.6996,0.303222,0.048545000000000005,7.1862401112,0
0.385742,43.3306,0.487212,4,33.3489,0.294054,-0.10147,9.8063774406,1
0.046602,11.3966,0.193586,11,23.0121,0.177663,-0.146984,4.0883987223,0
0.400598,28.4019,0.353238,6,16.4122,0.324544,0.04736000000000001,5.3264810368,0
0.200645,3.8834,0.283407,11,17.3804,0.257989,-0.08276200000000003,4.483952015600001,0
0.14776,3.6387,0.230024,14,11.7484,0.348955,-0.082264,4.099662922,0
0.301687,4.497,0.088837,9,30.104,0.413615,0.21284999999999998,12.45146596,0
0.306456,6.3665,0.031369,10,8.182,0.496995,0.275087,4.06641309,0
0.422301,12.7056,0.639558,6,25.2481,0.157087,-0.21725699999999998,3.9661482847000005,0
0.588,15.5079,0.508028,7,15.5913,0.266876,0.07997199999999993,4.1609437788,0
0.285749,12.8676,0.209447,7,38.9058,0.426694,0.07630199999999998,16.6008714252,0
0.290297,17.3048,0.222219,9,26.9299,0.34814,0.06807800000000003,9.375375386,0
0.280638,9.5868,0.24123,7,16.7029,0.345949,0.039408,5.7783515521,0
0.067189,2.7338,0.333925,9,23.8352,0.587127,-0.26673600000000003,13.994289470399998,0
0.167933,7.3444,0.115721,12,16.8871,0.300771,0.052211999999999995,5.0791499541,0
0.224176,5.2313,0.079219,9,22.6131,0.710192,0.144957,16.0596427152,1
0.846117,50.6153,0.635896,2,62.8693,0.595727,0.210221,37.4529394811,1
0.676501,65.6369,0.774035,3,40.2714,0.739763,-0.09753400000000001,29.791291678199997,0
0.076348,2.9276,0.098365,11,27.9347,0.182497,-0.022016999999999995,5.0979989459,0
0.272846,19.1981,0.219106,8,39.2709,0.486738,0.05373999999999998,19.1146393242,0
0.208745,11.1608,0.181304,11,26.4958,0.083445,0.02744100000000002,2.210942031,0
0.388168,21.292,0.912367,1,57.6938,0.429491,-0.5241990000000001,24.7789678558,0
0.014014,4.5226,0.357234,8,27.6769,0.36348,-0.34321999999999997,10.059999612,0
0.391701,21.7393,0.591663,1,42.5103,0.589818,-0.19996200000000003,25.073340125399998,1
0.006297,5.2265,0.592275,10,28.3081,0.417949,-0.585978,11.8313420869,0
0.030286,2.9754,0.095668,8,31.784,0.199362,-0.065382,6.3365218080000005,0
0.046602,11.3966,0.193586,11,23.0121,0.177663,-0.146984,4.0883987223,0
0.275416,19.077,0.361237,5,15.2309,0.395967,-0.08582099999999998,6.0309337803,0
0.370671,25.4253,0.302829,7,24.0061,0.37545,0.06784199999999996,9.013090245,0
0.131238,4.3226,0.523869,7,27.4271,0.127614,-0.39263100000000006,3.5000819394000002,1
0.359006,30.4947,0.209002,6,64.3299,0.634211,0.150004,40.7987302089,1
0.299534,12.9349,0.564838,9,22.5262,0.019401,-0.26530399999999993,0.4370308062,1
0.247176,9.2048,0.255149,8,29.9568,0.450929,-0.007973000000000008,13.508389867200002,0
0.402626,21.2809,0.518523,3,52.6961,0.104034,-0.11589699999999997,5.4821860674,1
0.185016,4.9149,0.278095,14,11.9703,0.142255,-0.09307899999999997,1.7028350264999998,0
0.438309,36.377,0.671176,2,76.3187,0.478323,-0.232867,36.504989540100006,1
0.177723,4.1586,0.272083,8,9.0588,0.235696,-0.09436000000000003,2.1351229247999997,0
0.58126,65.5931,0.493678,4,76.1317,0.764618,0.087582,58.2116681906,1
0.029822,0.0413,0.168994,12,16.2431,0.154754,-0.13917200000000002,2.5136846974,0
0.037998,3.1312,0.256881,10,27.793,0.084986,-0.21888300000000002,2.362015898,0
0.333381,16.0319,0.447958,11,31.8801,0.33626,-0.11457700000000004,10.720002425999999,0
0.146294,2.9695,0.056037,14,21.0024,0.055098,0.090257,1.1571902352,0
0.194822,10.6578,0.094496,7,23.5651,0.387291,0.100326,9.1265511441,0
0.200357,4.1263,0.184503,12,13.3463,0.126056,0.015854000000000007,1.6823811927999999,0
0.412415,27.8219,0.694673,1,60.0767,0.534691,-0.282258,32.122470799700004,0
0.229416,6.9297,0.251339,12,19.7762,0.421129,-0.02192299999999997,8.3283313298,0
0.359298,31.9246,0.318869,9,5.1015,0.281974,0.04042899999999999,1.438490361,0
0.563401,12.289,0.119663,11,24.7149,0.314857,0.443738,7.7816592693,0
0.030609,3.9418,0.346611,14,32.6013,0.559812,-0.316002,18.2505989556,0
0.388168,21.292,0.912367,1,57.6938,0.429491,-0.5241990000000001,24.7789678558,0
0.604477,30.963,0.669804,3,96.5149,0.390425,-0.06532699999999991,37.6818298325,0
0.409622,31.2194,0.408728,9,35.1511,0.18437,0.0008940000000000059,6.480808307,1
0.036485,3.0129,0.018995,8,16.5932,0.397452,0.017489999999999995,6.595000526400001,0
0.345746,13.6786,0.1521,7,24.1583,0.091587,0.19364599999999998,2.2125862221,0
0.350269,16.2893,0.481207,2,57.371,0.682255,-0.130938,39.141651605,0
0.194822,10.6578,0.094496,7,23.5651,0.387291,0.100326,9.1265511441,0
0.112857,9.2379,0.0,10,47.1443,0.364352,0.112857,17.1771199936,0
0.134529,24.6977,0.037264,7,46.8742,0.187976,0.09726500000000002,8.8112246192,0
0.0,0.8309,0.385116,13,28.0005,0.335892,-0.385116,9.405143946,0
0.203935,4.9102,0.061346,14,24.2958,0.23331,0.14258900000000002,5.668453098,0
0.016304,1.0341,0.050443,12,10.0609,0.232905,-0.034139,2.3432339145,0
0.146294,2.9695,0.056037,14,21.0024,0.055098,0.090257,1.1571902352,0
0.411661,20.6704,0.066956,6,67.8766,0.833981,0.344705,56.60779474459999,0
0.571065,53.7606,0.828263,3,80.3132,0.26886,-0.2571979999999999,21.593006951999996,1
0.226358,4.5117,0.007477,13,21.9709,0.039641,0.218881,0.8709484469000001,1
0.3565,11.7586,0.464574,10,32.8647,0.177634,-0.108074,5.8378881198,0
0.430969,10.4194,0.222911,13,30.2739,0.356002,0.208058,10.7775689478,0
0.101986,3.1736,0.110459,14,31.5346,0.409912,-0.008473000000000008,12.9264109552,0
0.401217,31.1137,0.606751,3,44.7689,0.429543,-0.20553400000000005,19.2301676127,1
0.382661,14.5568,0.344981,11,31.1618,0.151046,0.03767999999999999,4.7068652428,0
0.329187,11.5676,0.393396,5,30.5596,0.66322,-0.06420900000000002,20.267737912,0
0.143829,16.6348,0.187029,10,29.8977,0.226919,-0.04319999999999999,6.7843561863,1
0.370671,25.4253,0.302829,7,24.0061,0.37545,0.06784199999999996,9.013090245,0
0.105672,4.9037,0.148294,12,33.7791,0.475262,-0.04262200000000001,16.053922624200002,0
0.192723,1.6574,0.06141,14,30.3132,0.591959,0.131313,17.9441715588,0
0.498137,12.9392,0.31723,9,29.5562,0.38988,0.18090699999999998,11.523371256,1
0.021298,3.5332,0.246849,11,5.5531,0.395572,-0.225551,2.1966508732,0
0.055851,9.5847,0.487935,14,26.1854,0.074718,-0.432084,1.9565207172000003,0
0.669289,40.8771,0.780674,1,52.175,0.885454,-0.11138499999999996,46.19856245,0
0.340253,8.0592,0.236739,5,29.0688,0.405141,0.10351400000000002,11.776962700799999,1
0.0,4.6952,0.192595,9,28.222,0.108071,-0.192595,3.049979762,0
0.564871,25.9633,0.639181,4,78.7379,0.766764,-0.07430999999999999,60.3733871556,0
0.478413,42.8795,0.453434,4,71.3105,0.915048,0.024978999999999973,65.252530404,0
0.071541,3.9909,0.111464,11,29.6374,0.278957,-0.039923,8.2675601918,0
0.436572,8.2051,0.410498,5,45.0376,0.430148,0.02607400000000004,19.372833564799997,1
0.176937,7.6094,0.311004,9,32.67,0.461277,-0.134067,15.069919590000001,0
0.664921,66.6123,0.585031,0,66.6895,0.645782,0.07989000000000002,43.06687868899999,1
0.462159,17.6751,0.377322,5,20.8947,0.242358,0.084837,5.0639977026,0
0.114717,4.1709,0.092975,8,14.1666,0.268338,0.021741999999999997,3.8014371108000007,0
0.126051,8.95,0.492449,8,46.517,0.451974,-0.366398,21.024474558,1
0.441695,20.4196,0.236294,5,47.2783,0.703083,0.205401,33.2405689989,0
0.173083,2.827,0.348536,11,18.5385,0.296143,-0.17545300000000003,5.490047005499999,0
0.433926,16.0245,0.556013,3,47.3863,0.292187,-0.122087,13.845660838099999,0
0.070187,4.8707,0.138321,8,34.3506,0.195988,-0.068134,6.7323053928,0
0.043193,2.8027,0.281849,11,34.665,0.232652,-0.238656,8.06488158,0
0.303416,13.1258,0.176111,5,16.2129,0.226987,0.12730500000000003,3.6801175323,0
0.217795,15.2785,0.0,10,33.2214,0.26536,0.217795,8.815630704,0
0.705708,32.3804,0.513097,2,59.0224,0.572113,0.19261099999999998,33.7674823312,0
0.149851,3.8873,0.286978,12,29.4434,0.421087,-0.137127,12.3982329758,0
